770	int2larger	f	21	f	0	2	0	t	i	21 21			
771	int2smaller	f	21	f	0	2	0	t	i	21 21			
772	hashvarlenaextended	f	20	f	0	2	0	t	i	2281 20			
776	hashoidvectorextended	f	20	f	0	2	0	t	i	30 20			
777	hash_aclitem_extended	f	20	f	0	2	0	t	i	1033 20			
778	hashmacaddrextended	f	20	f	0	2	0	t	i	829 20			
779	hashinetextended	f	20	f	0	2	0	t	i	869 20			
780	hash_numeric_extended	f	20	f	0	2	0	t	i	1700 20			
781	hashmacaddr8extended	f	20	f	0	2	0	t	i	774 20			
782	hash_array_extended	f	20	f	0	2	0	t	i	2277 20			
785	dist_polyc	f	701	f	0	2	0	t	i	604 718			
810	pg_client_encoding	f	19	f	0	0	0	t	s				
817	current_query	f	25	f	0	0	0	f	v				
830	macaddr_eq	f	16	f	0	2	0	t	i	829 829			
831	macaddr_lt	f	16	f	0	2	0	t	i	829 829			
832	macaddr_le	f	16	f	0	2	0	t	i	829 829			
833	macaddr_gt	f	16	f	0	2	0	t	i	829 829			
834	macaddr_ge	f	16	f	0	2	0	t	i	829 829			
835	macaddr_ne	f	16	f	0	2	0	t	i	829 829			
836	macaddr_cmp	f	23	f	0	2	0	t	i	829 829			
837	int82pl	f	20	f	0	2	0	t	i	20 21			
838	int82mi	f	20	f	0	2	0	t	i	20 21			
839	int82mul	f	20	f	0	2	0	t	i	20 21			
840	int82div	f	20	f	0	2	0	t	i	20 21			
841	int28pl	f	20	f	0	2	0	t	i	21 20			
842	btint8cmp	f	23	f	0	2	0	t	i	20 20			
846	cash_mul_flt4	f	790	f	0	2	0	t	i	790 700			
847	cash_div_flt4	f	790	f	0	2	0	t	i	790 700			
848	flt4_mul_cash	f	790	f	0	2	0	t	i	700 790			
849	position	f	23	f	0	2	0	t	i	25 25			
850	textlike	f	16	f	0	2	0	t	i	25 25			
851	textnlike	f	16	f	0	2	0	t	i	25 25			
852	int48eq	f	16	f	0	2	0	t	i	23 20			
853	int48ne	f	16	f	0	2	0	t	i	23 20			
854	int48lt	f	16	f	0	2	0	t	i	23 20			
855	int48gt	f	16	f	0	2	0	t	i	23 20			
856	int48le	f	16	f	0	2	0	t	i	23 20			
857	int48ge	f	16	f	0	2	0	t	i	23 20			
858	namelike	f	16	f	0	2	0	t	i	19 25			
859	namenlike	f	16	f	0	2	0	t	i	19 25			
860	bpchar	f	1042	f	0	1	0	t	i	18			
861	current_database	f	19	f	0	0	0	t	s				
862	int4_mul_cash	f	790	f	0	2	0	t	i	23 790			
863	int2_mul_cash	f	790	f	0	2	0	t	i	21 790			
864	cash_mul_int4	f	790	f	0	2	0	t	i	790 23			
865	cash_div_int4	f	790	f	0	2	0	t	i	790 23			
866	cash_mul_int2	f	790	f	0	2	0	t	i	790 21			
867	cash_div_int2	f	790	f	0	2	0	t	i	790 21			
868	strpos	f	23	f	0	2	0	t	i	25 25			
870	lower	f	25	f	0	1	0	t	i	25			
871	upper	f	25	f	0	1	0	t	i	25			
872	initcap	f	25	f	0	1	0	t	i	25			
873	lpad	f	25	f	0	3	0	t	i	25 23 25			
874	rpad	f	25	f	0	3	0	t	i	25 23 25			
875	ltrim	f	25	f	0	2	0	t	i	25 25			
876	rtrim	f	25	f	0	2	0	t	i	25 25			
877	substr	f	25	f	0	3	0	t	i	25 23 23			
878	translate	f	25	f	0	3	0	t	i	25 25 25			
879	lpad	f	25	f	0	2	0	t	i	25 23			
880	rpad	f	25	f	0	2	0	t	i	25 23			
