10015	pg_am	c	C	f	-1	f	0	10014	2601	0	-1	pg_catalog
10016	_pg_amop	b	A	f	-1	f	10017	0	0	0	-1	pg_catalog
10017	pg_amop	c	C	f	-1	f	0	10016	2602	0	-1	pg_catalog
10018	_pg_amproc	b	A	f	-1	f	10019	0	0	0	-1	pg_catalog
10019	pg_amproc	c	C	f	-1	f	0	10018	2603	0	-1	pg_catalog
10020	_pg_language	b	A	f	-1	f	10021	0	0	0	-1	pg_catalog
10021	pg_language	c	C	f	-1	f	0	10020	2612	0	-1	pg_catalog
10022	_pg_largeobject_metadata	b	A	f	-1	f	10023	0	0	0	-1	pg_catalog
10023	pg_largeobject_metadata	c	C	f	-1	f	0	10022	2995	0	-1	pg_catalog
10024	_pg_largeobject	b	A	f	-1	f	10025	0	0	0	-1	pg_catalog
10025	pg_largeobject	c	C	f	-1	f	0	10024	2613	0	-1	pg_catalog
10026	_pg_aggregate	b	A	f	-1	f	10027	0	0	0	-1	pg_catalog
10027	pg_aggregate	c	C	f	-1	f	0	10026	2600	0	-1	pg_catalog
10028	_pg_statistic	b	A	f	-1	f	10029	0	0	0	-1	pg_catalog
10029	pg_statistic	c	C	f	-1	f	0	10028	2619	0	-1	pg_catalog
10030	_pg_statistic_ext	b	A	f	-1	f	10031	0	0	0	-1	pg_catalog
10031	pg_statistic_ext	c	C	f	-1	f	0	10030	3381	0	-1	pg_catalog
10032	_pg_statistic_ext_data	b	A	f	-1	f	10033	0	0	0	-1	pg_catalog
10033	pg_statistic_ext_data	c	C	f	-1	f	0	10032	3429	0	-1	pg_catalog
10034	_pg_rewrite	b	A	f	-1	f	10035	0	0	0	-1	pg_catalog
10035	pg_rewrite	c	C	f	-1	f	0	10034	2618	0	-1	pg_catalog
10036	_pg_trigger	b	A	f	-1	f	10037	0	0	0	-1	pg_catalog
10037	pg_trigger	c	C	f	-1	f	0	10036	2620	0	-1	pg_catalog
10038	_pg_event_trigger	b	A	f	-1	f	10039	0	0	0	-1	pg_catalog
10039	pg_event_trigger	c	C	f	-1	f	0	10038	3466	0	-1	pg_catalog
10040	_pg_description	b	A	f	-1	f	10041	0	0	0	-1	pg_catalog
10041	pg_description	c	C	f	-1	f	0	10040	2609	0	-1	pg_catalog
10042	_pg_cast	b	A	f	-1	f	10043	0	0	0	-1	pg_catalog
10043	pg_cast	c	C	f	-1	f	0	10042	2605	0	-1	pg_catalog
10044	_pg_enum	b	A	f	-1	f	10045	0	0	0	-1	pg_catalog
10045	pg_enum	c	C	f	-1	f	0	10044	3501	0	-1	pg_catalog
10046	_pg_namespace	b	A	f	-1	f	10047	0	0	0	-1	pg_catalog
10047	pg_namespace	c	C	f	-1	f	0	10046	2615	0	-1	pg_catalog
10048	_pg_conversion	b	A	f	-1	f	10049	0	0	0	-1	pg_catalog
10049	pg_conversion	c	C	f	-1	f	0	10048	2607	0	-1	pg_catalog
10050	_pg_depend	b	A	f	-1	f	10051	0	0	0	-1	pg_catalog
10051	pg_depend	c	C	f	-1	f	0	10050	2608	0	-1	pg_catalog
10052	_pg_database	b	A	f	-1	f	1248	0	0	0	-1	pg_catalog
10053	_pg_db_role_setting	b	A	f	-1	f	10054	0	0	0	-1	pg_catalog
10054	pg_db_role_setting	c	C	f	-1	f	0	10053	2964	0	-1	pg_catalog
10055	_pg_tablespace	b	A	f	-1	f	10056	0	0	0	-1	pg_catalog
10056	pg_tablespace	c	C	f	-1	f	0	10055	1213	0	-1	pg_catalog
10057	_pg_authid	b	A	f	-1	f	2842	0	0	0	-1	pg_catalog
10058	_pg_auth_members	b	A	f	-1	f	2843	0	0	0	-1	pg_catalog
10059	_pg_shdepend	b	A	f	-1	f	10060	0	0	0	-1	pg_catalog
10060	pg_shdepend	c	C	f	-1	f	0	10059	1214	0	-1	pg_catalog
10061	_pg_shdescription	b	A	f	-1	f	10062	0	0	0	-1	pg_catalog
10062	pg_shdescription	c	C	f	-1	f	0	10061	2396	0	-1	pg_catalog
10063	_pg_ts_config	b	A	f	-1	f	10064	0	0	0	-1	pg_catalog
10064	pg_ts_config	c	C	f	-1	f	0	10063	3602	0	-1	pg_catalog
10065	_pg_ts_config_map	b	A	f	-1	f	10066	0	0	0	-1	pg_catalog
10066	pg_ts_config_map	c	C	f	-1	f	0	10065	3603	0	-1	pg_catalog
10067	_pg_ts_dict	b	A	f	-1	f	10068	0	0	0	-1	pg_catalog
10068	pg_ts_dict	c	C	f	-1	f	0	10067	3600	0	-1	pg_catalog
10069	_pg_ts_parser	b	A	f	-1	f	10070	0	0	0	-1	pg_catalog
10070	pg_ts_parser	c	C	f	-1	f	0	10069	3601	0	-1	pg_catalog
10071	_pg_ts_template	b	A	f	-1	f	10072	0	0	0	-1	pg_catalog
10072	pg_ts_template	c	C	f	-1	f	0	10071	3764	0	-1	pg_catalog
10073	_pg_extension	b	A	f	-1	f	10074	0	0	0	-1	pg_catalog
10074	pg_extension	c	C	f	-1	f	0	10073	3079	0	-1	pg_catalog
10075	_pg_foreign_data_wrapper	b	A	f	-1	f	10076	0	0	0	-1	pg_catalog
10076	pg_foreign_data_wrapper	c	C	f	-1	f	0	10075	2328	0	-1	pg_catalog
10077	_pg_foreign_server	b	A	f	-1	f	10078	0	0	0	-1	pg_catalog
10078	pg_foreign_server	c	C	f	-1	f	0	10077	1417	0	-1	pg_catalog
10079	_pg_user_mapping	b	A	f	-1	f	10080	0	0	0	-1	pg_catalog
10080	pg_user_mapping	c	C	f	-1	f	0	10079	1418	0	-1	pg_catalog
10081	_pg_foreign_table	b	A	f	-1	f	10082	0	0	0	-1	pg_catalog
10082	pg_foreign_table	c	C	f	-1	f	0	10081	3118	0	-1	pg_catalog
10083	_pg_policy	b	A	f	-1	f	10084	0	0	0	-1	pg_catalog
10084	pg_policy	c	C	f	-1	f	0	10083	3256	0	-1	pg_catalog
10085	_pg_replication_origin	b	A	f	-1	f	10086	0	0	0	-1	pg_catalog
10086	pg_replication_origin	c	C	f	-1	f	0	10085	6000	0	-1	pg_catalog
10087	_pg_default_acl	b	A	f	-1	f	10088	0	0	0	-1	pg_catalog
10088	pg_default_acl	c	C	f	-1	f	0	10087	826	0	-1	pg_catalog
10089	_pg_init_privs	b	A	f	-1	f	10090	0	0	0	-1	pg_catalog
10090	pg_init_privs	c	C	f	-1	f	0	10089	3394	0	-1	pg_catalog
10091	_pg_seclabel	b	A	f	-1	f	10092	0	0	0	-1	pg_catalog
10092	pg_seclabel	c	C	f	-1	f	0	10091	3596	0	-1	pg_catalog
10093	_pg_shseclabel	b	A	f	-1	f	4066	0	0	0	-1	pg_catalog
10094	_pg_collation	b	A	f	-1	f	10095	0	0	0	-1	pg_catalog
10095	pg_collation	c	C	f	-1	f	0	10094	3456	0	-1	pg_catalog
10096	_pg_parameter_acl	b	A	f	-1	f	10097	0	0	0	-1	pg_catalog
10097	pg_parameter_acl	c	C	f	-1	f	0	10096	6243	0	-1	pg_catalog
10098	_pg_partitioned_table	b	A	f	-1	f	10099	0	0	0	-1	pg_catalog
10099	pg_partitioned_table	c	C	f	-1	f	0	10098	3350	0	-1	pg_catalog
10100	_pg_range	b	A	f	-1	f	10101	0	0	0	-1	pg_catalog
10101	pg_range	c	C	f	-1	f	0	10100	3541	0	-1	pg_catalog
