2328	pg_foreign_data_wrapper	r	pg_catalog	5	fdwvalidator	26	-1	t
2328	pg_foreign_data_wrapper	r	pg_catalog	6	fdwacl	1034	-1	f
2328	pg_foreign_data_wrapper	r	pg_catalog	7	fdwoptions	1009	-1	f
2396	pg_shdescription	r	pg_catalog	1	objoid	26	-1	t
2396	pg_shdescription	r	pg_catalog	2	classoid	26	-1	t
2396	pg_shdescription	r	pg_catalog	3	description	25	-1	t
2600	pg_aggregate	r	pg_catalog	1	aggfnoid	24	-1	t
2600	pg_aggregate	r	pg_catalog	2	aggkind	18	-1	t
2600	pg_aggregate	r	pg_catalog	3	aggnumdirectargs	21	-1	t
2600	pg_aggregate	r	pg_catalog	4	aggtransfn	24	-1	t
2600	pg_aggregate	r	pg_catalog	5	aggfinalfn	24	-1	t
2600	pg_aggregate	r	pg_catalog	6	aggcombinefn	24	-1	t
2600	pg_aggregate	r	pg_catalog	7	aggserialfn	24	-1	t
2600	pg_aggregate	r	pg_catalog	8	aggdeserialfn	24	-1	t
2600	pg_aggregate	r	pg_catalog	9	aggmtransfn	24	-1	t
2600	pg_aggregate	r	pg_catalog	10	aggminvtransfn	24	-1	t
2600	pg_aggregate	r	pg_catalog	11	aggmfinalfn	24	-1	t
2600	pg_aggregate	r	pg_catalog	12	aggfinalextra	16	-1	t
2600	pg_aggregate	r	pg_catalog	13	aggmfinalextra	16	-1	t
2600	pg_aggregate	r	pg_catalog	14	aggfinalmodify	18	-1	t
2600	pg_aggregate	r	pg_catalog	15	aggmfinalmodify	18	-1	t
2600	pg_aggregate	r	pg_catalog	16	aggsortop	26	-1	t
2600	pg_aggregate	r	pg_catalog	17	aggtranstype	26	-1	t
2600	pg_aggregate	r	pg_catalog	18	aggtransspace	23	-1	t
2600	pg_aggregate	r	pg_catalog	19	aggmtranstype	26	-1	t
2600	pg_aggregate	r	pg_catalog	20	aggmtransspace	23	-1	t
2600	pg_aggregate	r	pg_catalog	21	agginitval	25	-1	f
2600	pg_aggregate	r	pg_catalog	22	aggminitval	25	-1	f
2601	pg_am	r	pg_catalog	1	oid	26	-1	t
2601	pg_am	r	pg_catalog	2	amname	19	-1	t
2601	pg_am	r	pg_catalog	3	amhandler	24	-1	t
2601	pg_am	r	pg_catalog	4	amtype	18	-1	t
2602	pg_amop	r	pg_catalog	1	oid	26	-1	t
2602	pg_amop	r	pg_catalog	2	amopfamily	26	-1	t
2602	pg_amop	r	pg_catalog	3	amoplefttype	26	-1	t
2602	pg_amop	r	pg_catalog	4	amoprighttype	26	-1	t
