232	dpow	f	701	f	0	2	0	t	i	701 701				pg_catalog
233	dexp	f	701	f	0	1	0	t	i	701				pg_catalog
234	dlog1	f	701	f	0	1	0	t	i	701				pg_catalog
235	float8	f	701	f	0	1	0	t	i	21				pg_catalog
236	float4	f	700	f	0	1	0	t	i	21				pg_catalog
237	int2	f	21	f	0	1	0	t	i	701				pg_catalog
238	int2	f	21	f	0	1	0	t	i	700				pg_catalog
239	line_distance	f	701	f	0	2	0	t	i	628 628				pg_catalog
240	nameeqtext	f	16	f	0	2	0	t	i	19 25				pg_catalog
241	namelttext	f	16	f	0	2	0	t	i	19 25				pg_catalog
242	nameletext	f	16	f	0	2	0	t	i	19 25				pg_catalog
243	namegetext	f	16	f	0	2	0	t	i	19 25				pg_catalog
244	namegttext	f	16	f	0	2	0	t	i	19 25				pg_catalog
245	namenetext	f	16	f	0	2	0	t	i	19 25				pg_catalog
246	btnametextcmp	f	23	f	0	2	0	t	i	19 25				pg_catalog
247	texteqname	f	16	f	0	2	0	t	i	25 19				pg_catalog
248	textltname	f	16	f	0	2	0	t	i	25 19				pg_catalog
249	textlename	f	16	f	0	2	0	t	i	25 19				pg_catalog
250	textgename	f	16	f	0	2	0	t	i	25 19				pg_catalog
251	textgtname	f	16	f	0	2	0	t	i	25 19				pg_catalog
252	textnename	f	16	f	0	2	0	t	i	25 19				pg_catalog
253	bttextnamecmp	f	23	f	0	2	0	t	i	25 19				pg_catalog
266	nameconcatoid	f	19	f	0	2	0	t	i	19 26				pg_catalog
267	table_am_handler_in	f	269	f	0	1	0	f	i	2275				pg_catalog
268	table_am_handler_out	f	2275	f	0	1	0	t	i	269				pg_catalog
274	timeofday	f	25	f	0	0	0	t	v					pg_catalog
275	pg_nextoid	f	26	f	0	3	0	t	v	2205 19 2205				pg_catalog
276	float8_combine	f	1022	f	0	2	0	t	i	1022 1022				pg_catalog
277	inter_sl	f	16	f	0	2	0	t	i	601 628				pg_catalog
278	inter_lb	f	16	f	0	2	0	t	i	628 603				pg_catalog
279	float48mul	f	701	f	0	2	0	t	i	700 701				pg_catalog
280	float48div	f	701	f	0	2	0	t	i	700 701				pg_catalog
281	float48pl	f	701	f	0	2	0	t	i	700 701				pg_catalog
282	float48mi	f	701	f	0	2	0	t	i	700 701				pg_catalog
283	float84mul	f	701	f	0	2	0	t	i	701 700				pg_catalog
284	float84div	f	701	f	0	2	0	t	i	701 700				pg_catalog
285	float84pl	f	701	f	0	2	0	t	i	701 700				pg_catalog
286	float84mi	f	701	f	0	2	0	t	i	701 700				pg_catalog
287	float4eq	f	16	f	0	2	0	t	i	700 700				pg_catalog
288	float4ne	f	16	f	0	2	0	t	i	700 700				pg_catalog
289	float4lt	f	16	f	0	2	0	t	i	700 700				pg_catalog
290	float4le	f	16	f	0	2	0	t	i	700 700				pg_catalog
291	float4gt	f	16	f	0	2	0	t	i	700 700				pg_catalog
292	float4ge	f	16	f	0	2	0	t	i	700 700				pg_catalog
293	float8eq	f	16	f	0	2	0	t	i	701 701				pg_catalog
294	float8ne	f	16	f	0	2	0	t	i	701 701				pg_catalog
